date,ticker,bm,evm,pe_op_basic,pe_op_dil,pe_exi,ps,pcf,dpr,npm,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,debt_at,debt_ebitda,short_debt,lt_debt,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,at_turn,rect_turn,pay_turn,sale_equity,rd_sale,adv_sale,staff_sale,accrual,ptb,divyield,volume,price,ret_1m,ret_3m,ret_6m,ret_12m,SMA_6,EMA_6,vol_3m,vol_6m,vol_12m,RVOL_6,vol_ROC,vol_mom,mom_reversal,mom_accel,max_ret_6m,min_ret_6m,sharpe_6m,sharpe_12m,reversal_1m,trend_consistency,up_down_ratio,avg_dollar_vol_3m,vol_regime,skew_6m,skew_12m,confirmed_mom
2022-09-30,MAR,0.045,20.572,25.025,25.16,26.491,2.497,21.318,0.056,0.097,0.149,0.167,0.122,0.114,0.12,1.294,0.22,0.069,1.423,0.187,1.423,0.12,0.13,0.87,0.936,0.87,0.04,0.037,0.04,0.425,3.544,0.07,0.42,0.049,0.889,9.603,6.058,0.941,0.885,16.003,0.717,8.515,20.258,12.198,0.0,0.034,0.0,-0.014,22.429,0.856,45597870.0,140.14,-0.08846103811630035,0.0303654143077714,-0.20261735419630167,-0.05368357080153974,-0.03057285269902747,-0.02672466703617389,0.13459191651258542,0.12293430441525686,0.1013200032316769,0.9643468033883865,0.18600143929038016,-0.08530711933187246,0.11882645242407175,0.2564820572665196,0.16770825674582746,-0.2073085441193614,-1.6481758705193086,-0.5298417794044837,0.08846103811630035,-0.24869260736007548,0.3333333333333333,6269488420.953332,1.4949603229162933,0.3468780799675892,-0.32248261563629216,0
2022-10-31,MAR,0.045,20.572,28.591,28.745,30.267,2.828,24.145,0.056,0.097,0.149,0.167,0.122,0.114,0.12,1.294,0.22,0.069,1.423,0.187,1.423,0.12,0.13,0.87,0.936,0.87,0.04,0.037,0.04,0.425,3.544,0.07,0.42,0.049,0.889,9.603,6.058,0.941,0.885,16.003,0.717,8.515,20.258,12.198,0.0,0.034,0.0,-0.014,25.404,0.749,40390737.0,160.11,0.1425003567860712,0.008122402720060595,-0.09807345651194233,0.0005624296962880582,-0.008501313860571328,0.02162533977018185,0.12040076136220258,0.14208708742850668,0.10719060187488931,0.8723045685849982,-0.11419684735273816,0.12430371224948215,-0.1343779540660106,0.11346264607292234,0.16770825674582746,-0.2073085441193614,-0.6902348291240012,0.005247005674476151,-0.1425003567860712,-0.05983171317273215,0.3333333333333333,6255948583.543332,1.7744161812604777,0.054057542274077386,-0.2367949567099712,0
2022-11-30,MAR,0.03,17.84,25.091,25.244,25.244,2.714,22.234,0.091,0.112,0.16,0.176,0.144,0.126,0.136,1.322,0.255,0.069,1.466,0.221,1.466,0.136,0.133,0.867,0.929,0.867,0.039,0.037,0.043,0.421,3.102,0.066,0.418,0.049,0.889,9.312,5.736,0.94,0.882,15.637,0.77,8.812,21.309,12.812,0.0,0.034,0.0,-0.008,39.177,0.968,42640471.0,165.35,0.032727499843857144,0.07551710680369439,-0.0363095931926799,0.12056112767687721,0.002530105859536743,0.024797385505517647,0.11552770792427951,0.14233086592041716,0.1040883282216154,0.9830531486056084,0.05569925599525449,0.032172871767493325,0.042789606959837245,0.17949192904404876,0.16770825674582746,-0.2073085441193614,-0.25510695068055045,1.1582578924717613,-0.032727499843857144,0.017776227546816344,0.5,6635882760.906665,1.4385566803627492,-0.2869228527724788,-0.520407082598182,0
2022-12-31,MAR,0.03,17.84,22.593,22.731,22.731,2.379,19.489,0.091,0.112,0.16,0.176,0.144,0.126,0.136,1.322,0.255,0.069,1.466,0.221,1.466,0.136,0.133,0.867,0.929,0.867,0.039,0.037,0.043,0.421,3.102,0.066,0.418,0.049,0.889,9.312,5.736,0.94,0.882,15.637,0.77,8.812,21.309,12.812,0.0,0.034,0.0,-0.008,34.338,1.07,40865634.0,148.89,-0.09954641669186581,0.06243756243756238,0.09469891919711793,-0.09894698620188824,0.020490460430786006,-0.010729415122306196,0.12119757262973214,0.11466672436373976,0.1031957335552848,0.9850463731337223,-0.04162329726611136,-0.09805783672078065,0.1619839791294282,0.03207214812979098,0.16770825674582746,-0.09954641669186581,0.8258622518658421,-0.9588282654038174,0.09954641669186581,0.17869578593513533,0.5,6534015675.726665,0.4271520239252646,0.36639807000638824,-0.1523239801936001,0
2022-01-31,MAS,0.015,10.594,17.303,17.398,35.183,1.882,15.854,0.413,0.057,0.182,0.372,0.094,0.075,0.295,2.64,0.487,0.238,11.394,0.202,11.394,0.547,-0.008,0.933,0.939,1.008,0.039,0.039,0.176,0.551,1.871,0.006,0.57,0.178,0.873,5.041,14.256,0.961,1.006,-210.74,1.469,6.403,5.626,36.862,0.0,0.0,0.0,-0.09,66.184,1.48,49640888.0,63.33,-0.09812019367701508,-0.03386727688787183,0.060626360743593954,0.1660835941815504,0.01409354587188194,0.00036458757964385677,0.08278372615017701,0.10266828476941797,0.0827242433162358,1.2390291287192703,0.35161892543044293,-0.12157377808139805,0.06425291678914324,-0.13167333952394622,0.18001800180018002,-0.09812019367701508,0.5905071939183001,2.007677405360493,0.09812019367701508,0.13727263393495415,0.6666666666666666,2617591662.646667,1.6038945591458993,0.6412933382863676,0.5771771014612156,1
2022-02-28,MAS,0.015,12.541,15.353,15.481,34.593,1.605,14.457,0.431,0.049,0.174,0.36,0.082,0.075,0.283,2.64,0.471,0.305,51.25,0.174,51.25,0.541,-0.056,0.976,0.991,1.061,0.036,0.036,0.168,0.568,1.974,0.015,0.568,0.169,0.862,5.076,14.256,0.986,1.044,-30.709,1.476,7.245,5.879,36.862,0.0,0.0,0.0,-0.092,66.184,2.0,45729555.0,56.04,-0.11511132164850779,-0.14962063732928688,-0.07707509881422925,0.0529875986471251,-0.007910856002824707,-0.03262852934268518,0.09976456341375388,0.1153123219419705,0.09065208034432543,1.097784433561326,-0.07879256712732452,-0.12636741703240273,-0.034509315680779085,-0.23493025524760058,0.18001800180018002,-0.11511132164850779,-0.6684029730406117,0.5845160800045774,0.11511132164850779,-0.06860373522619506,0.5,2761803528.646667,1.9305715519284188,0.9018200955079609,0.4314499369843272,0
2022-03-31,MAS,0.015,12.541,13.973,14.088,31.481,1.44,12.971,0.431,0.049,0.174,0.36,0.082,0.075,0.283,2.64,0.471,0.305,51.25,0.174,51.25,0.541,-0.056,0.976,0.991,1.061,0.036,0.036,0.168,0.568,1.974,0.015,0.568,0.169,0.862,5.076,14.256,0.986,1.044,-30.709,1.476,7.245,5.879,36.862,0.0,0.0,0.0,-0.092,66.184,2.2,60233100.0,51.0,-0.08993576017130622,-0.27371119339219596,-0.08190819081908185,-0.1485809682804674,-0.008709328108670422,-0.049002023865148334,0.01284193830934013,0.11596880245155719,0.0865000334075504,1.3616296236354108,0.3171591107763896,-0.12245919527342027,-0.18377543322088974,-0.53779760203306,0.18001800180018002,-0.11511132164850779,-0.7062950473537637,-1.71769839186557,0.08993576017130622,-0.07510061261785045,0.5,2926109933.0800004,1.5702023824495555,0.9000404667063199,0.8236489959364881,0
2022-04-30,MAS,0.015,12.541,14.436,14.555,32.525,1.488,13.4,0.431,0.049,0.174,0.36,0.082,0.075,0.283,2.64,0.471,0.305,51.25,0.174,51.25,0.541,-0.056,0.976,0.991,1.061,0.036,0.036,0.168,0.568,1.974,0.015,0.568,0.169,0.862,5.076,14.256,0.986,1.044,-30.709,1.476,7.245,5.879,36.862,0.0,0.0,0.0,-0.092,66.184,2.13,48294728.0,52.69,0.033137254901960844,-0.16800884257066162,-0.19618611746758197,-0.17517219787100824,-0.03318945259170695,-0.02553365850311714,0.0793288686252333,0.07717679469523632,0.0843326372987719,1.061625997836787,-0.19820284859985626,0.035179371300866145,-0.20114609747262246,-0.1341415656827898,0.06555386949924125,-0.11511132164850779,-2.542035053960221,-2.0771578297784266,-0.033137254901960844,-0.4300444547194384,0.5,2726407193.5066667,-0.30190370241273323,0.19936294979126723,0.9407580797047979,0
2022-05-31,MAS,0.015,11.019,15.117,15.239,24.974,1.554,16.888,0.438,0.064,0.168,0.35,0.1,0.08,0.286,2.64,0.48,0.305,-4.613,0.222,-4.613,0.544,-0.066,0.985,1.012,1.071,0.032,0.032,0.138,0.577,2.017,0.027,0.567,0.169,0.842,5.118,14.256,0.991,1.051,-26.472,1.553,6.422,5.675,36.862,0.0,0.0,0.0,-0.044,66.184,1.98,48288255.0,56.69,0.07591573353577519,0.01159885795860105,-0.13975720789074364,-0.06002321339744665,-0.021426736259975303,0.003451882079423523,0.08610428099918378,0.08873622219024259,0.08675057376564586,1.0028244404257023,-0.00013403119280430698,0.07613015300252048,-0.06431687557717414,0.16121949528788793,0.07591573353577519,-0.11511132164850779,-1.5749736065066708,-0.6919056646195517,-0.07591573353577519,-0.2414655000078579,0.5,2784666164.7566667,0.17636065332377676,0.06353919479736729,0.535670039475673,0
2022-06-30,MAS,0.015,11.019,13.493,13.602,22.291,1.387,15.074,0.438,0.064,0.168,0.35,0.1,0.08,0.286,2.64,0.48,0.305,-4.613,0.222,-4.613,0.544,-0.066,0.985,1.012,1.071,0.032,0.032,0.138,0.577,2.017,0.027,0.567,0.169,0.842,5.118,14.256,0.991,1.051,-26.472,1.553,6.422,5.675,36.862,0.0,0.0,0.0,-0.044,66.184,2.21,52462431.0,50.6,-0.10742635385429522,-0.007843137254901933,-0.2794075761891198,-0.14106263792225426,-0.05025677348556471,-0.028227613901638974,0.09591875672442257,0.08272105876079718,0.09189776080764851,1.033237038129758,0.08644288347135354,-0.1109968876734913,0.09958321659939329,0.26586805613729403,0.07591573353577519,-0.11511132164850779,-3.37770793042044,-1.5349953761932558,0.10742635385429522,-0.6075450947852494,0.3333333333333333,2645569800.956667,-0.19739293278830664,1.037104606993638,0.56163442207793,0
2022-07-31,MAS,0.015,11.019,14.768,14.887,24.396,1.518,16.498,0.438,0.064,0.168,0.35,0.1,0.08,0.286,2.64,0.48,0.305,-4.613,0.222,-4.613,0.544,-0.066,0.985,1.012,1.071,0.032,0.032,0.138,0.577,2.017,0.027,0.567,0.169,0.842,5.118,14.256,0.991,1.051,-26.472,1.553,6.422,5.675,36.862,0.0,0.0,0.0,-0.044,66.184,2.02,36374286.0,55.38,0.09446640316205546,0.05105333080280894,-0.12553292278540973,-0.07251716630380167,-0.018159007345719624,0.0068278195451308595,0.11159385712469037,0.09662935282002266,0.09653577960656314,0.7490011397567296,-0.306660303255867,0.07075544363709826,-0.04341307235924652,0.21906217337347056,0.09446640316205546,-0.11511132164850779,-1.2991179090190277,-0.7511947031385603,-0.09446640316205546,-0.18792433992124263,0.5,2468822714.4100003,0.4240887590045376,0.13422520473302818,0.36477692276938684,0
2022-08-31,MAS,0.015,10.768,13.565,13.675,14.17,1.307,13.263,0.285,0.098,0.162,0.342,0.143,0.115,0.282,2.64,0.475,0.305,-4.159,0.327,-4.159,0.54,-0.118,1.036,1.106,1.128,0.033,0.031,0.119,0.6,2.131,0.063,0.551,0.169,0.832,5.253,14.256,1.02,1.087,-15.968,1.581,6.452,5.655,36.862,0.0,0.0,0.0,-0.0,66.184,2.2,35742638.0,50.87,-0.08143734200072239,-0.10266360910213446,-0.09225553176302648,-0.16222002635046118,-0.012546677404422057,-0.01839079803939864,0.10983187275337387,0.09066594292887059,0.09892637138726036,0.7621155109131513,-0.01736523433064774,-0.06206466150628958,-0.021226267101412066,-0.1142624670607355,0.09446640316205546,-0.10742635385429522,-1.0175323697389103,-1.6398056865487307,0.08143734200072239,-0.13838357600565848,0.5,2162411654.113333,-0.026358475643173257,0.14834801339182957,0.5807890155018743,0
2022-09-30,MAS,0.015,10.768,12.451,12.551,13.006,1.199,12.173,0.285,0.098,0.162,0.342,0.143,0.115,0.282,2.64,0.475,0.305,-4.159,0.327,-4.159,0.54,-0.118,1.036,1.106,1.128,0.033,0.031,0.119,0.6,2.131,0.063,0.551,0.169,0.832,5.253,14.256,1.02,1.087,-15.968,1.581,6.452,5.655,36.862,0.0,0.0,0.0,-0.0,66.184,2.4,42969896.0,46.69,-0.08217023786121491,-0.07727272727272738,-0.0845098039215687,-0.1594959495949595,-0.011252423686073506,-0.036613495131346145,0.10177030317551507,0.08938667184649218,0.0987251019173724,0.9760996304600975,0.20220270255373984,-0.08020633881115019,0.00489751058848753,-0.06942959001782545,0.09446640316205546,-0.10742635385429522,-0.9454407707079782,-1.6155561908505198,0.08217023786121491,-0.12588480422895493,0.5,1946300132.6600006,-0.3841646563222259,0.14257017374313347,0.5807649034859985,0
2022-10-31,MAS,0.015,10.768,12.339,12.438,12.889,1.189,12.064,0.285,0.098,0.162,0.342,0.143,0.115,0.282,2.64,0.475,0.305,-4.159,0.327,-4.159,0.54,-0.118,1.036,1.106,1.128,0.033,0.031,0.119,0.6,2.131,0.063,0.551,0.169,0.832,5.253,14.256,1.02,1.087,-15.968,1.581,6.452,5.655,36.862,0.0,0.0,0.0,-0.0,66.184,2.42,39991750.0,46.27,-0.008995502248875464,-0.16449981942939684,-0.1218447523249192,-0.29412662090007624,-0.01827454987787956,-0.02872264002206881,0.04203748171753074,0.08682012912990304,0.07870388997935536,0.937932212100089,-0.06930773116136935,-0.00843717132323909,-0.15550431718052138,-0.21555315023220578,0.09446640316205546,-0.10742635385429522,-1.403415930683669,-3.7371293969996646,0.008995502248875464,-0.21048747636088624,0.3333333333333333,1891636903.9333336,-0.5462686793491234,0.4804185662418232,0.34245247175695737,0
2022-11-30,MAS,0.015,10.61,13.434,13.434,13.799,1.305,13.395,0.292,0.098,0.158,0.335,0.14,0.114,0.275,2.64,0.466,0.305,-2.429,0.343,-2.429,0.534,-0.165,1.084,1.191,1.179,0.034,0.031,0.1,0.627,2.261,0.089,0.547,0.169,0.786,5.209,14.256,1.044,1.118,-12.051,1.594,6.45,5.603,36.862,0.0,0.0,0.0,0.001,66.184,2.21,39815309.0,50.78,0.09747136373460119,-0.0017692156477294718,-0.10425119068618793,-0.22943854324734447,-0.01468194484474189,0.007332789622694045,0.09033349370359929,0.0918003706676217,0.08615187569859571,0.965780311001567,-0.004411934961585873,0.09413592398135,-0.09924057938233066,0.10089439345440498,0.09747136373460119,-0.10742635385429522,-1.135629300056385,-2.663186859100322,-0.09747136373460119,-0.15993339392822584,0.3333333333333333,1959501369.2533338,-0.1628167245606444,0.5074525141667506,0.25327695444154885,0
2022-12-31,MAS,0.015,10.61,12.347,12.347,12.682,1.199,12.31,0.292,0.098,0.158,0.335,0.14,0.114,0.275,2.64,0.466,0.305,-2.429,0.343,-2.429,0.534,-0.165,1.084,1.191,1.179,0.034,0.031,0.1,0.627,2.261,0.089,0.547,0.169,0.786,5.209,14.256,1.044,1.118,-12.051,1.594,6.45,5.603,36.862,0.0,0.0,0.0,0.001,66.184,2.4,34472505.0,46.67,-0.08093737692004721,-0.00042835724994638724,-0.07766798418972332,-0.33537453716889776,-0.010267115355700554,-0.017887257960946312,0.08975940584466507,0.08695729162527306,0.0835677400341567,0.9017669738386773,-0.134189690704146,-0.07298665345563138,0.08050901967010082,0.076844370022781,0.09747136373460119,-0.08217023786121491,-0.8931739102963284,-4.013205778112701,0.08093737692004721,-0.11807078122838573,0.3333333333333333,1827023823.956667,-0.5631256983498856,0.5996207410894168,0.6517467802634445,0
2022-01-31,MCD,0.20501960784313725,19.435,29.516,29.651,26.747,8.606,22.895,0.529,0.323,0.42,0.605,0.393,0.405,0.219,-0.357421052631579,0.22,0.23,-0.993,0.199,-0.993,0.262,-0.16,1.16,1.203,1.16,0.025,0.024,0.059,0.956,4.402,0.035,0.818,0.104,0.786,1.533,13.664614035087718,1.127,1.151,-8.849,0.432,12.046,12.223,3.9539411764705883,0.0,0.017,0.126,-0.023,11.222323529411764,2.13,64855083.0,259.45,-0.03215578020666243,0.05660761555691285,0.0689712001977667,0.24831601231716705,0.01201383635407166,0.014646866495215093,0.06730059501260499,0.04567959924210478,0.04274327028900813,1.1659140698430621,0.10650673753487339,-0.03749087656972878,0.08876339576357528,0.04490640835490223,0.09595257563368764,-0.03215578020666243,1.5098906588959977,5.809476220190481,0.03215578020666243,0.2630022275457708,0.5,15027735553.806665,0.7668858740920214,1.4586534727418412,0.7435751239190217,1
2022-02-28,MCD,0.20501960784313725,21.836,26.207,26.376,24.379,7.837,19.91,0.519,0.325,0.425,0.593,0.393,0.405,0.214,-0.357421052631579,0.223,0.173,-1.214,0.205,-1.214,0.256,-0.104,1.104,1.12,1.104,0.025,0.024,0.081,0.916,4.328,0.014,0.832,0.156,0.777,1.527,13.664614035087718,1.085,1.101,-12.705,0.436,11.662,10.807,3.9539411764705883,0.0,0.016,0.115,-0.03,11.222323529411764,2.26,58054179.0,244.77,-0.056581229523993026,0.0006950122649223012,0.030784132064347602,0.1873969147181529,0.0061887568917721,-0.00570401808170151,0.08192976171326324,0.05254115399753782,0.04759703332860026,1.0047231540128712,-0.10486308374626552,-0.05684847138527246,0.05727624178891533,-0.029373209751417217,0.09595257563368764,-0.056581229523993026,0.5859051376334483,3.937155356393803,0.056581229523993026,0.11778875073931792,0.5,15582938366.15,1.3583825954510251,0.8711110222522882,0.420856599192573,1
2022-03-31,MCD,0.20501960784313725,21.836,26.475,26.647,24.629,7.918,20.114,0.519,0.325,0.425,0.593,0.393,0.405,0.214,-0.357421052631579,0.223,0.173,-1.214,0.205,-1.214,0.256,-0.104,1.104,1.12,1.104,0.025,0.024,0.081,0.916,4.328,0.014,0.832,0.156,0.777,1.527,13.664614035087718,1.085,1.101,-12.705,0.436,11.662,10.807,3.9539411764705883,0.0,0.016,0.115,-0.03,11.222323529411764,2.23,91939398.0,247.28,0.010254524655799235,-0.07755437012720556,0.02558997967732557,0.1032390470241813,0.005336009358690108,-0.0011444344424155826,0.033818768383010046,0.052403660072321605,0.04186990199800455,1.4413662925025388,0.5836826837220452,0.014780526184505217,-0.0878088947830048,-0.189370553611922,0.09595257563368764,-0.056581229523993026,0.4883242819682666,2.465710261970556,-0.010254524655799235,0.10182512731603005,0.5,17923782338.539997,1.1846003140470607,0.9497467093108123,0.6227613999299672,1
2022-04-30,MCD,0.20501960784313725,21.836,26.677,26.849,24.817,7.935,20.159,0.519,0.325,0.425,0.593,0.393,0.405,0.214,-0.357421052631579,0.223,0.173,-1.214,0.205,-1.214,0.256,-0.104,1.104,1.12,1.104,0.025,0.024,0.081,0.916,4.328,0.014,0.832,0.156,0.777,1.527,13.664614035087718,1.085,1.101,-12.705,0.436,11.662,10.807,3.9539411764705883,0.0,0.016,0.115,-0.03,11.222323529411764,2.22,52071711.0,249.16,0.007602717567130268,-0.039660820967431065,0.014701690083485985,0.0554049474754319,0.0035339903857529906,0.0013547518460260888,0.03784536339239214,0.052048663173214826,0.0394887276471292,0.8291281166518017,-0.43363006357731426,0.006303626897870287,-0.047263538534561333,-0.09626843652434391,0.09595257563368764,-0.056581229523993026,0.282460474240417,1.4030572970223263,-0.007602717567130268,0.06789781274481696,0.5,16639627748.01,1.0267970632811134,1.120450463003959,0.9368231072106249,0
2022-05-31,MCD,0.20501960784313725,19.318,25.974,26.163,26.633,7.85,20.385,0.56,0.299,0.427,0.611,0.367,0.379,0.23,-0.357421052631579,0.234,0.173,-1.22,0.187,-1.22,0.277,-0.131,1.131,1.153,1.131,0.025,0.024,0.062,0.931,4.049,0.02,0.826,0.156,0.774,1.519,13.664614035087718,1.105,1.125,-10.484,0.454,13.233,11.47,3.9539411764705883,0.0,0.016,0.115,-0.039,11.222323529411764,2.19,65004840.0,252.21,0.012241130197463423,0.030395881848265693,0.031112019623875664,0.07832741887211947,0.0062189897205708515,0.00446514566072247,0.002327142530478597,0.05200590998309771,0.03925939606282359,0.9986976109183137,0.2483715006023135,0.012225187483146747,0.01815475165080227,0.029700869583343392,0.09595257563368764,-0.056581229523993026,0.5982400775986285,1.995125415245271,-0.012241130197463423,0.11958236520795554,0.6666666666666666,17367944182.2,0.9361558707228639,0.892912274425588,0.7948853652815281,0
2022-06-30,MCD,0.20501960784313725,19.318,25.425,25.61,26.07,7.684,19.954,0.56,0.299,0.427,0.611,0.367,0.379,0.23,-0.357421052631579,0.234,0.173,-1.22,0.187,-1.22,0.277,-0.131,1.131,1.153,1.131,0.025,0.024,0.062,0.931,4.049,0.02,0.826,0.156,0.774,1.519,13.664614035087718,1.105,1.125,-10.484,0.454,13.233,11.47,3.9539411764705883,0.0,0.016,0.115,-0.039,11.222323529411764,2.24,60762964.0,246.88,-0.021133182665239336,-0.0016175994823681705,-0.07904651770060056,0.06879085674704521,-0.01329530332925031,-0.002848662432409474,0.018079046771292774,0.02805085545875878,0.03972978221913489,0.9284154889563456,-0.06525477179853068,-0.019620374117351947,0.019515583182871166,0.07593677064483739,0.012241130197463423,-0.056581229523993026,-2.817971730552644,1.7314682564233579,0.021133182665239336,-0.47397140343179445,0.5,14790072920.493334,-1.2856282347481895,-0.6721810355762325,0.8069206916516112,0
2022-07-31,MCD,0.20501960784313725,19.318,27.124,27.321,27.811,8.197,21.287,0.56,0.299,0.427,0.611,0.367,0.379,0.23,-0.357421052631579,0.234,0.173,-1.22,0.187,-1.22,0.277,-0.131,1.131,1.153,1.131,0.025,0.024,0.062,0.931,4.049,0.02,0.826,0.156,0.774,1.519,13.664614035087718,1.105,1.125,-10.484,0.454,13.233,11.47,3.9539411764705883,0.0,0.016,0.115,-0.039,11.222323529411764,2.1,48622439.0,263.37,0.06679358392741408,0.05703162626424785,0.015108884178069104,0.08512216225124636,0.003196257359762441,0.017049122241825827,0.04438643045356502,0.04089238386313971,0.041590332489666426,0.7749511163378285,-0.19980139546846332,0.05176176242875398,-0.009761957663166232,0.09669244723167891,0.06679358392741408,-0.056581229523993026,0.36947917315449574,2.0466814558983364,-0.06679358392741408,0.07816265665655014,0.6666666666666666,14733907669.383333,-0.04485218516983233,0.13336099231990667,0.7904182126315167,0
2022-08-31,MCD,0.20501960784313725,19.42,25.483,25.69,31.069,7.867,23.098,0.664,0.258,0.431,0.618,0.328,0.338,0.231,-0.357421052631579,0.235,0.173,-1.102,0.164,-1.102,0.282,-0.135,1.135,1.155,1.135,0.025,0.024,0.058,0.935,4.004,0.017,0.829,0.156,0.748,1.527,13.664614035087718,1.11,1.13,-10.132,0.457,13.087,11.131,3.9539411764705883,0.0,0.016,0.115,-0.038,11.222323529411764,2.19,48158879.0,252.28,-0.0421080609029123,0.00027754648903699497,0.030681864607590814,0.06241051124399899,0.005608452129942561,0.00014706991475779002,0.05777922066982611,0.03689215771272888,0.04328450392600008,0.788283205768713,-0.009533869742733403,-0.03319307723725192,0.0423856073919493,-0.0301183353592287,0.06679358392741408,-0.0421080609029123,0.831663597627001,1.4418673100816186,0.0421080609029123,0.15202288176295745,0.6666666666666666,13318791435.29,-0.3633119951048962,0.6075503881461654,0.7115392967673714,0
2022-09-30,MCD,0.20501960784313725,19.42,23.307,23.497,28.416,7.195,21.126,0.664,0.258,0.431,0.618,0.328,0.338,0.231,-0.357421052631579,0.235,0.173,-1.102,0.164,-1.102,0.282,-0.135,1.135,1.155,1.135,0.025,0.024,0.058,0.935,4.004,0.017,0.829,0.156,0.748,1.527,13.664614035087718,1.11,1.13,-10.132,0.457,13.087,11.131,3.9539411764705883,0.0,0.016,0.115,-0.038,11.222323529411764,2.39,59661849.0,230.74,-0.08538132234025686,-0.06537589112119246,-0.06688773859592356,-0.04300941478992992,-0.010330855702733455,-0.024289613586674967,0.07841061312066308,0.05203525798267497,0.05045737201211035,1.0708634137379571,0.23885460456834973,-0.09143173431074836,0.020005431219064396,-0.0637582916388243,0.06679358392741408,-0.08538132234025686,-1.2854310940130957,-0.8523910991560791,0.08538132234025686,-0.19853568720987394,0.5,12907196263.936668,0.918060010537683,0.042461452797393585,0.40766280247945824,0
2022-10-31,MCD,0.20501960784313725,19.42,27.541,27.766,33.579,8.502,24.964,0.664,0.258,0.431,0.618,0.328,0.338,0.231,-0.357421052631579,0.235,0.173,-1.102,0.164,-1.102,0.282,-0.135,1.135,1.155,1.135,0.025,0.024,0.058,0.935,4.004,0.017,0.829,0.156,0.748,1.527,13.664614035087718,1.11,1.13,-10.132,0.457,13.087,11.131,3.9539411764705883,0.0,0.016,0.115,-0.038,11.222323529411764,2.02,68862548.0,272.66,0.18167634567045154,0.03527356950298066,0.09431690480012844,0.11040521278761961,0.018681415647820093,0.0345578033439326,0.1433363374631704,0.0949033417346787,0.07340229840892998,1.1768910659422307,0.15421411093042048,0.21381326811258689,-0.14640277616747088,-0.021758056761267186,0.18167634567045154,-0.08538132234025686,0.9938206924663437,1.5041111134224092,-0.18167634567045154,0.19684676331048206,0.5,14897319790.020002,2.6781146730163394,1.062329237012981,1.1775273457837059,1
2022-11-30,MCD,0.20501960784313725,19.181,27.807,28.007,34.4,8.588,25.446,0.691,0.254,0.437,0.627,0.326,0.335,0.233,-0.357421052631579,0.238,0.173,-1.045,0.161,-1.045,0.288,-0.142,1.142,1.159,1.142,0.025,0.025,0.052,0.947,3.977,0.014,0.836,0.156,0.738,1.536,13.664614035087718,1.116,1.137,-9.606,0.46,12.795,10.646,3.9539411764705883,0.0,0.016,0.115,-0.038,11.222323529411764,2.23,68951207.0,272.79,0.00047678427345410057,0.08129855715871259,0.08159866777685276,0.11524938675388396,0.01672069132715187,0.024820369323795888,0.1363357947404578,0.09518412267775604,0.0733323794448152,1.1653072357755194,0.0012874777738400844,0.0005556001637600373,0.08082177288525849,0.0810210106696756,0.18167634567045154,-0.08538132234025686,0.857271837794875,1.5716029893808718,-0.00047678427345410057,0.17566681140466503,0.5,17117212377.823334,1.9984282596685348,1.1436623435516629,1.1637175584875665,1
2022-12-31,MCD,0.20501960784313725,19.181,26.863,27.056,33.232,8.296,24.582,0.691,0.254,0.437,0.627,0.326,0.335,0.233,-0.357421052631579,0.238,0.173,-1.045,0.161,-1.045,0.288,-0.142,1.142,1.159,1.142,0.025,0.025,0.052,0.947,3.977,0.014,0.836,0.156,0.738,1.536,13.664614035087718,1.116,1.137,-9.606,0.46,12.795,10.646,3.9539411764705883,0.0,0.016,0.115,-0.038,11.222323529411764,2.31,53101581.0,263.53,-0.033945525862385195,0.14210800034671034,0.06744167206740115,-0.016935874958033392,0.014585300794294228,0.008030113556315577,0.11583822625316409,0.096339894624573,0.06919873435527528,0.917235315238562,-0.22986727411457786,-0.031136035115323646,0.17605352620909553,0.2074838914679028,0.18167634567045154,-0.08538132234025686,0.700038881402296,-0.24474255368721648,0.033945525862385195,0.15139419501268603,0.5,17193040578.713337,1.6085342750720255,1.1773172250637565,1.7237775512512277,0
2022-01-31,MCHP,0.135,19.82,22.855,23.622,33.982,7.134,19.577,0.675,0.107,0.228,0.667,0.12,0.296,0.151,0.119,0.096,-0.029,0.12,0.07,0.12,0.246,0.405,0.595,0.65,0.595,0.038,0.034,0.027,0.535,3.503,0.085,0.734,0.172,0.89,11.963,1.458,0.667,0.623,1.999,0.368,6.229,7.233,1.105,0.153,0.0,0.0,-0.094,7.496,1.2,91362882.0,77.48,-0.11003905352630372,0.04575516264003232,-0.4586361095584125,-0.4307545367717288,-0.06381008925546111,-0.05521609755998007,0.11981677433032827,0.23814465278983,0.1709345648265921,1.288898795360851,0.07172772555570406,-0.14182920353270106,0.15579421616633604,0.5280776891911783,0.12606289647725744,-0.5172975438139292,-1.9258719613711965,-2.5199966853322855,0.11003905352630372,-0.2679467647412411,0.5,7382702496.580001,1.3641562575338164,-1.7961526283031963,-2.379172384699356,0
