date,ticker,bm,evm,pe_op_basic,pe_op_dil,pe_exi,ps,pcf,dpr,npm,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,debt_at,debt_ebitda,short_debt,lt_debt,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,at_turn,rect_turn,pay_turn,sale_equity,rd_sale,adv_sale,staff_sale,accrual,ptb,divyield,volume,price,SMA_3,SMA_6,ret_1m,ret_3m,ret_6m,vol_3m,vol_6m,EMA_6,EMA_12,RSI,MACD_ratio,vol_SMA_3,vol_SMA_6,vol_ROC,OBV
2022-07-31,ROP,0.3,23.533,51.132,51.677,56.858,9.328,23.993,0.297,0.165,0.341,0.789,0.212,0.328,0.103,0.064,0.086,0.227,0.073,0.051,0.073,0.162,0.616,0.384,0.423,0.384,0.03,0.028,0.087,0.337,3.323,0.09,0.601,0.166,0.984,75.527,0.554,0.509,0.412,1.038,0.205,5.174,6.169,0.417,0.098,0.0,0.0,-0.046,3.078,0.568,9311865.0,436.67,424.58666666666664,444.0216666666667,0.10647409096667948,-0.0707567245488594,-0.0011208710769512464,0.11230056313665507,0.07736224387242428,439.1066945307923,444.4479729581043,49.84159824141721,0.0358675876850076,12841032.666666666,12049436.333333334,-0.36161401836963103,115322972.0
2022-08-31,ROP,0.362,27.323,47.307,47.812,51.219,8.402,29.68,0.297,0.165,0.28,0.822,0.218,0.296,0.084,0.063,0.071,0.227,0.071,0.05,0.071,0.17,0.641,0.359,0.401,0.359,0.03,0.027,0.141,0.319,3.86,0.103,0.583,0.166,0.98,79.662,0.502,0.49,0.389,0.961,0.206,5.837,5.289,0.405,0.095,0.0,0.0,-0.024,2.82,0.616,8985691.0,402.58,411.3,436.41499999999996,-0.07806810635033323,-0.09009131181629149,-0.10182499665342926,0.11615939920313181,0.08255812464608007,428.670496093423,438.00674634916516,37.158131682611135,0.027726747233598685,10961377.0,11811368.666666666,-0.03502778444489907,106337281.0
2022-09-30,ROP,0.362,27.323,42.261,42.713,45.756,7.506,26.515,0.297,0.165,0.28,0.822,0.218,0.296,0.084,0.063,0.071,0.227,0.071,0.05,0.071,0.17,0.641,0.359,0.401,0.359,0.03,0.027,0.141,0.319,3.86,0.103,0.583,0.166,0.98,79.662,0.502,0.49,0.389,0.961,0.206,5.837,5.289,0.405,0.095,0.0,0.0,-0.024,2.519,0.69,12191113.0,359.64,399.62999999999994,417.65000000000003,-0.10666202990709917,-0.0887115165336374,-0.23842195540308753,0.1156866753174881,0.08189285746386443,408.9474972095879,425.95032383390895,21.37008594822764,0.011355587307365644,10162889.666666666,12181720.833333334,0.3567251533577107,94146168.0
2022-10-31,ROP,0.362,27.323,48.712,49.233,52.74,8.652,30.562,0.297,0.165,0.28,0.822,0.218,0.296,0.084,0.063,0.071,0.227,0.071,0.05,0.071,0.17,0.641,0.359,0.401,0.359,0.03,0.027,0.141,0.319,3.86,0.103,0.583,0.166,0.98,79.662,0.502,0.49,0.389,0.961,0.206,5.837,5.289,0.405,0.095,0.0,0.0,-0.024,2.904,0.598,13643215.0,414.54,392.25333333333333,408.42,0.15265265265265282,-0.05067900245036294,-0.11784984678243104,0.1421816828863392,0.11470328021974287,410.54535514970564,424.19488939792296,38.889334724339946,0.0069261960492326535,11606673.0,12223852.833333334,0.11911152000641789,107789383.0
2022-11-30,ROP,0.399,25.346,47.448,47.862,51.756,8.955,37.464,0.282,0.174,0.283,0.817,0.227,0.303,0.085,0.065,0.072,0.227,0.072,0.052,0.072,0.171,0.665,0.335,0.375,0.335,0.029,0.026,0.18,0.3,3.56,0.106,0.573,0.166,0.967,79.556,0.455,0.468,0.365,0.88,0.21,6.179,6.162,0.394,0.093,0.0,0.0,-0.014,3.058,0.565,11678927.0,438.89,404.3566666666666,407.8283333333333,0.058739807979929504,0.09019325351482932,-0.008023686827592469,0.13128943532135076,0.11586485850653767,418.6438251069326,426.45567564439636,49.27871916778414,0.008728301971121689,12504418.333333334,11732897.666666666,-0.14397544860210731,119468310.0
2022-12-31,ROP,0.399,25.346,46.712,47.12,50.954,8.817,36.883,0.282,0.174,0.283,0.817,0.227,0.303,0.085,0.065,0.072,0.227,0.072,0.052,0.072,0.171,0.665,0.335,0.375,0.335,0.029,0.026,0.18,0.3,3.56,0.106,0.573,0.166,0.967,79.556,0.455,0.468,0.365,0.88,0.21,6.179,6.162,0.394,0.093,0.0,0.0,-0.014,3.01,0.574,6629677.0,432.09,428.50666666666666,414.0683333333333,-0.015493631661692042,0.20145145145145138,0.09486887115165343,0.0842648591093086,0.1034357409219405,422.48558936209474,427.32249477602767,59.12725499756217,0.009249151552401075,10650606.333333334,10406748.0,-0.4323385187697466,112838633.0
2022-01-31,ROST,0.103,18.525,21.578,21.771,21.771,1.895,17.483,0.191,0.088,0.124,0.298,0.119,0.108,0.199,0.442,0.245,0.197,0.46,0.195,0.46,0.403,0.426,0.574,0.652,0.574,0.018,0.016,0.544,0.423,2.181,0.118,0.515,0.238,0.774,1.685,1.299,0.724,0.688,2.619,1.352,120.941,5.295,4.894,0.0,0.003,0.0,-0.028,8.304,1.17,57271471.0,97.75,107.04,110.26166666666667,-0.14464473223661178,-0.1364840989399293,-0.20327655065612515,0.09636897665809083,0.07286485232609752,109.47005915137008,111.46638144871741,21.67196728759656,0.03321595348393581,47698597.333333336,41985022.166666664,0.5336464333902271,547855805.0
2022-02-28,ROST,0.103,18.525,20.174,20.354,20.354,1.771,16.346,0.191,0.088,0.124,0.298,0.119,0.108,0.199,0.442,0.245,0.197,0.46,0.195,0.46,0.403,0.426,0.574,0.652,0.574,0.018,0.016,0.544,0.423,2.181,0.118,0.515,0.238,0.774,1.685,1.299,0.724,0.688,2.619,1.352,120.941,5.295,4.894,0.0,0.003,0.0,-0.028,7.764,1.25,57422616.0,91.39,101.14,105.76,-0.06506393861892579,-0.16225135209460084,-0.22812500000000002,0.09658269375426724,0.0739039109388466,104.30432796526435,108.37770737968397,20.698633109134306,0.015371666954363136,50679140.333333336,45000501.333333336,0.002639097570935389,490433189.0
2022-03-31,ROST,0.122,14.851,18.461,18.575,18.575,1.68,18.28,0.235,0.091,0.123,0.294,0.119,0.11,0.204,0.453,0.249,0.237,0.469,0.214,0.469,0.408,0.449,0.551,0.621,0.551,0.018,0.016,0.515,0.412,2.087,0.112,0.521,0.182,0.679,1.617,1.189,0.702,0.663,2.36,1.435,161.461,6.092,4.659,0.0,0.003,0.0,-0.001,7.572,1.37,68004572.0,90.46,93.2,102.69500000000001,-0.010176168070904934,-0.20843542177108865,-0.1689480937069362,0.06761109970182369,0.07168961475794144,100.34880568947453,105.62113701357873,25.460368294635714,-0.0014213644874723123,60899553.0,50786671.166666664,0.184282025744003,422428617.0
2022-04-30,ROST,0.122,14.851,20.361,20.487,20.487,1.848,20.101,0.235,0.091,0.123,0.294,0.119,0.11,0.204,0.453,0.249,0.237,0.469,0.214,0.469,0.408,0.449,0.551,0.621,0.551,0.018,0.016,0.515,0.412,2.087,0.112,0.521,0.182,0.679,1.617,1.189,0.702,0.663,2.36,1.435,161.461,6.092,4.659,0.0,0.003,0.0,-0.001,8.327,1.24,55115317.0,99.77,93.87333333333333,100.45666666666666,0.10291841697988069,0.020664961636828627,-0.11863957597173147,0.08565543796325817,0.08668424290535147,100.18343263533896,104.72096208841278,34.173933537591324,-0.005871602738424999,60180835.0,53939716.166666664,-0.18953512419723784,477543934.0
2022-05-31,ROST,0.122,14.851,17.351,17.458,17.458,1.573,17.109,0.235,0.091,0.123,0.294,0.119,0.11,0.204,0.453,0.249,0.237,0.469,0.214,0.469,0.408,0.449,0.551,0.621,0.551,0.018,0.016,0.515,0.412,2.087,0.112,0.521,0.182,0.679,1.617,1.189,0.702,0.663,2.36,1.435,161.461,6.092,4.659,0.0,0.003,0.0,-0.001,7.087,1.46,123405876.0,85.02,91.75,96.445,-0.14784003207376972,-0.06970128022759603,-0.22064350536254473,0.1255796721818469,0.10208464559051375,95.85102331095639,101.69004484404158,27.322404371584696,-0.024864775412980593,82175255.0,66427197.666666664,1.2390486477651939,354138058.0
2022-06-30,ROST,0.121,17.403,15.503,15.641,15.641,1.312,43.133,0.26,0.085,0.115,0.288,0.111,0.104,0.185,0.391,0.226,0.237,0.406,0.185,0.406,0.396,0.445,0.555,0.628,0.555,0.018,0.016,0.516,0.415,2.239,0.116,0.52,0.182,0.068,1.642,1.202,0.706,0.669,2.402,1.377,124.63,5.85,4.683,0.0,0.003,0.0,0.075,5.822,1.77,79706497.0,70.23,85.00666666666666,89.10333333333334,-0.17395906845448117,-0.22363475569312397,-0.3854567728386419,0.15287421069499388,0.10572013833862035,88.53073093639742,96.85003794495826,14.855592787617695,-0.06360591744978486,86075896.66666667,73487724.83333333,-0.3541110068373081,274431561.0
2022-07-31,ROST,0.121,17.403,17.938,18.098,18.098,1.508,49.568,0.26,0.085,0.115,0.288,0.111,0.104,0.185,0.391,0.226,0.237,0.406,0.185,0.406,0.396,0.445,0.555,0.628,0.555,0.018,0.016,0.516,0.415,2.239,0.116,0.52,0.182,0.068,1.642,1.202,0.706,0.669,2.402,1.377,124.63,5.85,4.683,0.0,0.003,0.0,0.075,6.691,1.53,49977126.0,81.26,78.83666666666667,86.355,0.15705538943471442,-0.1855267114363034,-0.16869565217391302,0.18403531973055748,0.13310352735689338,86.45337924028387,94.45157056881084,35.578100402308905,-0.0662047897596756,84363166.33333333,72272000.66666667,-0.37298554219488533,324408687.0
2022-08-31,ROST,0.121,17.403,19.044,19.214,19.214,1.598,52.55,0.26,0.085,0.115,0.288,0.111,0.104,0.185,0.391,0.226,0.237,0.406,0.185,0.406,0.396,0.445,0.555,0.628,0.555,0.018,0.016,0.516,0.415,2.239,0.116,0.52,0.182,0.068,1.642,1.202,0.706,0.669,2.402,1.377,124.63,5.85,4.683,0.0,0.003,0.0,0.075,7.094,1.44,59706018.0,86.27,79.25333333333333,85.50166666666667,0.06165395028304199,0.014702422959303796,-0.05602363497100349,0.1703846141931526,0.13510288472144294,86.40098517163133,93.1928674043784,45.41383016839841,-0.06530611246295433,63129880.333333336,72652567.66666667,0.19466689621167887,384114705.0
2022-09-30,ROST,0.153,16.876,19.875,20.017,20.017,1.58,86.738,0.284,0.08,0.108,0.28,0.104,0.1,0.174,0.355,0.207,0.237,0.369,0.171,0.369,0.385,0.448,0.552,0.624,0.552,0.018,0.016,0.481,0.419,2.38,0.115,0.53,0.182,-0.621,1.596,1.184,0.699,0.663,2.327,1.372,121.468,6.154,4.564,0.0,0.003,0.0,0.084,6.764,1.47,51912014.0,84.27,83.93333333333332,84.47,-0.02318303002202393,0.1999145664246047,-0.06842803449038248,0.09017079688731044,0.13536970598236234,85.79213226545096,91.82011857293557,44.55967656881701,-0.07035034729404897,53865052.666666664,69970474.66666667,-0.13053967189706073,332202691.0
2022-10-31,ROST,0.153,16.876,22.568,22.729,22.729,1.782,97.852,0.284,0.08,0.108,0.28,0.104,0.1,0.174,0.355,0.207,0.237,0.369,0.171,0.369,0.385,0.448,0.552,0.624,0.552,0.018,0.016,0.481,0.419,2.38,0.115,0.53,0.182,-0.621,1.596,1.184,0.699,0.663,2.327,1.372,121.468,6.154,4.564,0.0,0.003,0.0,0.084,7.631,1.3,47865942.0,95.69,88.74333333333334,83.79,0.13551679126616833,0.17757814422840257,-0.040894056329558004,0.079413124211603,0.1410489625549901,88.6200944753221,92.4154849463301,46.54237288135593,-0.05413912399771424,53161324.666666664,68762245.5,-0.07794095601838913,380068633.0
2022-11-30,ROST,0.153,16.876,27.752,27.95,27.95,2.189,120.176,0.284,0.08,0.108,0.28,0.104,0.1,0.174,0.355,0.207,0.237,0.369,0.171,0.369,0.385,0.448,0.552,0.624,0.552,0.018,0.016,0.481,0.419,2.38,0.115,0.53,0.182,-0.621,1.596,1.184,0.699,0.663,2.327,1.372,121.468,6.154,4.564,0.0,0.003,0.0,0.084,9.372,1.05,71061488.0,117.67,99.21,89.23166666666667,0.22970007315288954,0.363973571345775,0.38402728769701255,0.1278058343316348,0.14523090734240648,96.92006748237293,96.300794954587,74.64895062660426,-0.02364427172914057,56946481.333333336,60038180.833333336,0.4845939520003597,451130121.0
2022-12-31,ROST,0.132,16.565,28.036,28.172,28.172,2.16,56.467,0.297,0.077,0.104,0.276,0.102,0.098,0.171,0.339,0.198,0.237,0.353,0.165,0.353,0.384,0.45,0.55,0.621,0.55,0.017,0.015,0.457,0.425,2.445,0.114,0.545,0.182,0.155,1.536,1.172,0.692,0.655,2.243,1.392,119.503,6.386,4.516,0.0,0.003,0.0,0.054,9.166,1.07,46620924.0,116.07,109.81,96.87166666666667,-0.013597348517039198,0.37735849056603765,0.6527125160187952,0.12267786588016784,0.10042122379958963,102.39147677312351,99.34221111541977,93.2126696832579,-0.008607739935843552,55182784.666666664,54523918.666666664,-0.3439354379970203,404509197.0
2022-01-31,RSG,0.233,12.894,30.323,30.395,33.595,3.709,14.991,0.447,0.111,0.192,0.407,0.137,0.225,0.143,0.142,0.118,0.151,0.142,0.084,0.142,0.187,0.489,0.511,0.519,0.511,0.027,0.027,0.002,0.389,2.76,0.017,0.603,0.165,0.552,1.671,1.044,0.634,0.535,1.733,0.459,8.349,8.645,1.256,0.0,0.0,0.285,-0.063,4.562,1.44,24899259.0,127.66,133.1233333333333,129.69333333333333,-0.08454643241305126,-0.051560178306092164,0.07857384251436295,0.06946714091885707,0.07374130213125409,128.03954623716174,119.81255730450341,60.17505470459518,0.1020149889591187,20986568.333333332,21540007.666666668,0.3163506185710352,1166574934.0
2022-02-28,RSG,0.203,16.18,28.844,28.844,29.772,3.37,13.658,0.436,0.114,0.186,0.4,0.139,0.227,0.138,0.148,0.115,0.18,0.148,0.088,0.148,0.181,0.478,0.521,0.524,0.521,0.027,0.026,0.002,0.394,2.942,0.005,0.613,0.174,0.528,1.684,1.09,0.64,0.545,1.779,0.467,7.963,8.044,1.258,0.0,0.0,0.281,-0.062,4.239,1.53,33645163.0,120.28,129.13,129.05166666666665,-0.057809807300642335,-0.09057916225616203,-0.031015870458390382,0.07370348810271306,0.0767344081554088,125.82253302654411,119.88447156534903,45.93109279222152,0.1005640040260582,25819930.666666668,23692111.166666668,0.3512515774063798,1132929771.0
2022-03-31,RSG,0.203,16.18,31.775,31.775,32.797,3.712,15.045,0.436,0.114,0.186,0.4,0.139,0.227,0.138,0.148,0.115,0.18,0.148,0.088,0.148,0.181,0.478,0.521,0.524,0.521,0.027,0.026,0.002,0.394,2.942,0.005,0.613,0.174,0.528,1.684,1.09,0.64,0.545,1.779,0.467,7.963,8.044,1.258,0.0,0.0,0.281,-0.062,4.67,1.39,28522650.0,132.5,126.81333333333333,131.125,0.10159627535749927,-0.049838651846539905,0.10361485923704805,0.10064314347151548,0.08537206052374278,127.7303807332458,121.82532209375687,61.21529029931482,0.09212239482992787,29022357.333333332,24488329.333333332,-0.15225109772837186,1161452421.0
2022-04-30,RSG,0.203,16.18,32.199,32.199,33.235,3.754,15.215,0.436,0.114,0.186,0.4,0.139,0.227,0.138,0.148,0.115,0.18,0.148,0.088,0.148,0.181,0.478,0.521,0.524,0.521,0.027,0.026,0.002,0.394,2.942,0.005,0.613,0.174,0.528,1.684,1.09,0.64,0.545,1.779,0.467,7.963,8.044,1.258,0.0,0.0,0.281,-0.062,4.722,1.37,23148157.0,134.27,129.01666666666668,131.07,0.013358490566037773,0.051778160739464285,-0.0024517087667160764,0.07985521531137779,0.06961690654826087,129.59884338088986,123.73988792548658,49.61349262122279,0.09156766893637537,28438656.666666668,24712612.5,-0.18842895032544316,1184600578.0
2022-05-31,RSG,0.215,14.17,30.557,30.697,31.716,3.623,14.933,0.418,0.115,0.186,0.403,0.141,0.227,0.145,0.153,0.119,0.18,0.153,0.088,0.153,0.191,0.483,0.517,0.521,0.517,0.026,0.026,0.002,0.392,2.756,0.008,0.61,0.174,0.534,1.684,1.071,0.637,0.54,1.757,0.475,8.3,8.472,1.311,0.0,0.0,0.281,-0.061,4.706,1.37,32684857.0,133.84,133.53666666666666,131.33333333333334,-0.003202502420496023,0.11273694712337878,0.011946166641463973,0.05633672126503567,0.06908226547263088,130.81060241492133,125.29375132156557,51.937224129475254,0.09107720114876901,28118554.666666668,26969242.666666668,0.411985282456828,1151915721.0
2022-06-30,RSG,0.215,14.17,29.879,30.016,31.012,3.543,14.601,0.418,0.115,0.186,0.403,0.141,0.227,0.145,0.153,0.119,0.18,0.153,0.088,0.153,0.191,0.483,0.517,0.521,0.517,0.026,0.026,0.002,0.392,2.756,0.008,0.61,0.174,0.534,1.684,1.071,0.637,0.54,1.757,0.475,8.3,8.472,1.311,0.0,0.0,0.281,-0.061,4.602,1.41,25307849.0,130.87,132.99333333333334,129.90333333333334,-0.02219067543335329,-0.01230188679245281,-0.06152742918608811,0.01778838762750597,0.06485130949313433,130.82757315351523,126.15163573363242,38.26586433260397,0.08964358093916129,27046954.333333332,28034655.833333332,-0.22570109454662746,1126607872.0
2022-07-31,RSG,0.215,14.17,31.658,31.803,32.858,3.754,15.47,0.418,0.115,0.186,0.403,0.141,0.227,0.145,0.153,0.119,0.18,0.153,0.088,0.153,0.191,0.483,0.517,0.521,0.517,0.026,0.026,0.002,0.392,2.756,0.008,0.61,0.174,0.534,1.684,1.071,0.637,0.54,1.757,0.475,8.3,8.472,1.311,0.0,0.0,0.281,-0.061,4.875,1.33,17593855.0,138.66,134.45666666666668,131.73666666666665,0.059524719186979436,0.03269531540924997,0.08616637944540195,0.04276419990856101,0.057444815214343845,133.06540939536802,128.07599946691974,66.89189189189189,0.08553629132910334,25195520.333333332,26817088.5,-0.30480638635073254,1144201727.0
2022-08-31,RSG,0.223,14.234,31.026,31.026,32.734,3.675,15.725,0.413,0.113,0.186,0.398,0.138,0.222,0.148,0.156,0.123,0.18,0.156,0.09,0.156,0.191,0.468,0.532,0.538,0.532,0.026,0.026,0.003,0.405,2.852,0.012,0.617,0.174,0.527,1.712,1.137,0.648,0.556,1.842,0.479,8.008,8.208,1.361,0.0,0.0,0.281,-0.059,4.893,1.29,22141085.0,142.72,137.41666666666666,135.47666666666666,0.02928025385835853,0.06634787806335929,0.1865646824077154,0.04131462606858746,0.044946683172309994,135.8238638538343,130.32892262585517,88.3720930232558,0.08513236954965771,21680929.666666668,24899742.166666668,0.2584555800874795,1166342812.0
2022-09-30,RSG,0.223,14.234,29.574,29.574,31.202,3.503,14.989,0.413,0.113,0.186,0.398,0.138,0.222,0.148,0.156,0.123,0.18,0.156,0.09,0.156,0.191,0.468,0.532,0.538,0.532,0.026,0.026,0.003,0.405,2.852,0.012,0.617,0.174,0.527,1.712,1.137,0.648,0.556,1.842,0.479,8.008,8.208,1.361,0.0,0.0,0.281,-0.059,4.664,1.46,24597812.0,136.04,139.14,136.06666666666666,-0.046804932735426075,0.03950485214334831,0.026716981132075324,0.05478697865363792,0.03774309162355728,135.88561703845306,131.20754991418517,57.468354430379726,0.08604579170336588,21444250.666666668,24245602.5,0.11095784149692745,1141745000.0
2022-10-31,RSG,0.223,14.234,28.83,28.83,30.417,3.415,14.615,0.413,0.113,0.186,0.398,0.138,0.222,0.148,0.156,0.123,0.18,0.156,0.09,0.156,0.191,0.468,0.532,0.538,0.532,0.026,0.026,0.003,0.405,2.852,0.012,0.617,0.174,0.527,1.712,1.137,0.648,0.556,1.842,0.479,8.008,8.208,1.361,0.0,0.0,0.281,-0.059,4.548,1.49,27099742.0,132.62,137.12666666666667,135.79166666666666,-0.025139664804469164,-0.04355978652819836,-0.012288672078647589,0.039200057399617634,0.03927792572706209,134.95258359889505,131.42484992738744,46.745562130177504,0.08257620988063337,24612879.666666668,24904200.0,0.10171351825926633,1114645258.0
2022-11-30,RSG,0.221,14.126,28.839,28.898,30.413,3.403,14.516,0.401,0.112,0.185,0.394,0.134,0.22,0.148,0.161,0.123,0.18,0.161,0.091,0.161,0.192,0.461,0.539,0.551,0.539,0.027,0.027,0.004,0.412,2.893,0.022,0.615,0.174,0.559,1.73,1.17,0.656,0.565,1.903,0.486,7.792,8.226,1.411,0.0,0.0,0.281,-0.06,4.638,1.42,29673958.0,139.29,135.98333333333332,136.70000000000002,0.05029407329211266,-0.02403307174887892,0.04072026300059761,0.05097033393599296,0.04451559951400653,136.19184542778217,132.63487301548167,58.62614751503639,0.07730254946183668,27123837.333333332,24402383.5,0.09499042463208696,1144319216.0
2022-12-31,RSG,0.221,14.126,26.706,26.761,28.164,3.151,13.442,0.401,0.112,0.185,0.394,0.134,0.22,0.148,0.161,0.123,0.18,0.161,0.091,0.161,0.192,0.461,0.539,0.551,0.539,0.027,0.027,0.004,0.412,2.893,0.022,0.615,0.174,0.559,1.73,1.17,0.656,0.565,1.903,0.486,7.792,8.226,1.411,0.0,0.0,0.281,-0.06,4.295,1.54,20248675.0,128.99,133.63333333333333,136.38666666666666,-0.07394644267355865,-0.05182299323728301,-0.014365400779399407,0.06259400426106125,0.05515997026358607,134.1341753055587,132.07412332079218,47.58478931140802,0.07503777414207465,25674125.0,23559187.833333332,-0.31762810340299064,1124070541.0
2022-01-31,RTX,0.554,18.969,36.514,36.663,40.444,2.117,25.524,0.814,0.053,0.056,0.248,0.064,0.128,0.05,0.047,0.034,0.159,0.047,0.047,0.047,0.099,0.68,0.304,0.315,0.309,0.042,0.04,0.1,0.207,4.088,0.037,0.368,0.041,0.659,5.228,0.446,0.543,0.369,1.214,0.398,3.217,5.507,0.891,0.041,0.0,0.0,-0.012,1.893,2.26,122909693.0,90.19,85.72333333333334,86.125,0.047989774575877275,0.014967364393427829,0.03726279470960314,0.08413760912623947,0.05649677506491828,86.22083482054505,84.46823445048045,56.89361702127659,-0.04449289732868499,109941384.33333333,105251318.0,0.14728824523761475,474870493.0
2022-02-28,RTX,0.569,18.087,33.344,33.453,39.806,2.38,21.675,0.759,0.061,0.073,0.261,0.077,0.135,0.055,0.054,0.044,0.159,0.054,0.052,0.054,0.104,0.679,0.306,0.312,0.311,0.041,0.04,0.09,0.208,3.744,0.017,0.38,0.082,0.698,5.121,0.451,0.537,0.367,1.187,0.398,3.203,5.447,0.881,0.042,0.0,0.0,-0.02,2.098,1.99,133318644.0,102.7,92.98333333333333,89.11500000000001,0.1387071737443175,0.2691547207118141,0.2116564417177913,0.04851804154000238,0.07434641345123409,90.92916772896075,87.27312145809884,76.52276759314016,-0.022017361659344002,121119650.0,113645064.0,0.08468779594136655,608189137.0
2022-03-31,RTX,0.569,18.087,32.166,32.27,38.399,2.293,20.88,0.759,0.061,0.073,0.261,0.077,0.135,0.055,0.054,0.044,0.159,0.054,0.052,0.054,0.104,0.679,0.306,0.312,0.311,0.041,0.04,0.09,0.208,3.744,0.017,0.38,0.082,0.698,5.121,0.451,0.537,0.367,1.187,0.398,3.203,5.447,0.881,0.042,0.0,0.0,-0.02,2.021,2.06,162323876.0,99.07,97.32,91.3,-0.03534566699123676,0.15117359981408307,0.1525127966496045,0.08705250685763186,0.07965187836210884,93.25511980640053,89.08802584916054,68.08275862068965,-0.011634465187541168,139517404.33333334,120073549.0,0.2175632089387287,445865261.0
2022-04-30,RTX,0.569,18.087,30.815,30.915,36.787,2.197,20.003,0.759,0.061,0.073,0.261,0.077,0.135,0.055,0.054,0.044,0.159,0.054,0.052,0.054,0.104,0.679,0.306,0.312,0.311,0.041,0.04,0.09,0.208,3.744,0.017,0.38,0.082,0.698,5.121,0.451,0.537,0.367,1.187,0.398,3.203,5.447,0.881,0.042,0.0,0.0,-0.02,1.936,2.15,102775590.0,94.91,98.89333333333333,92.30833333333332,-0.04199051175936208,0.05233396163654502,0.06808462750393884,0.10246153658527626,0.08415618790086916,93.72794271885752,89.98371418005893,58.06451612903225,-0.006351446017343863,132806036.66666667,121373710.5,-0.3668485959514668,343089671.0
2022-05-31,RTX,0.492,17.83,27.412,27.571,33.73,2.181,20.715,0.709,0.065,0.075,0.268,0.077,0.137,0.058,0.059,0.047,0.159,0.059,0.055,0.059,0.109,0.679,0.306,0.312,0.311,0.04,0.04,0.088,0.208,3.548,0.021,0.377,0.082,0.68,5.161,0.45,0.539,0.366,1.194,0.406,3.183,5.658,0.901,0.043,0.0,0.0,-0.016,1.952,2.31,119719077.0,95.12,96.36666666666667,94.675,0.0022126224844589704,-0.07380720545277508,0.17548195748887796,0.023835184592355493,0.06853503525008307,94.12567337061252,90.7739119985114,73.84150436534586,-0.001560455440036102,128272847.66666667,124696248.83333333,0.16485905845930926,462808748.0
2022-06-30,RTX,0.492,17.83,27.697,27.858,34.082,2.204,20.931,0.709,0.065,0.075,0.268,0.077,0.137,0.058,0.059,0.047,0.159,0.059,0.055,0.059,0.109,0.679,0.306,0.312,0.311,0.04,0.04,0.088,0.208,3.548,0.021,0.377,0.082,0.68,5.161,0.45,0.539,0.366,1.194,0.406,3.183,5.658,0.901,0.043,0.0,0.0,-0.016,1.973,2.29,95233944.0,96.11,95.38,96.35000000000001,0.010407905803195838,-0.02987786413646909,0.11677899140134795,0.028185912287026965,0.06661611185765608,94.6926238361518,91.59484861412503,69.60593055013655,0.0029990133150614973,105909537.0,122713470.66666667,-0.2045215650969311,558042692.0
2022-07-31,RTX,0.492,17.83,26.862,27.017,33.053,2.138,20.299,0.709,0.065,0.075,0.268,0.077,0.137,0.058,0.059,0.047,0.159,0.059,0.055,0.059,0.109,0.679,0.306,0.312,0.311,0.04,0.04,0.088,0.208,3.548,0.021,0.377,0.082,0.68,5.161,0.45,0.539,0.366,1.194,0.406,3.183,5.658,0.901,0.043,0.0,0.0,-0.016,1.913,2.36,89708399.0,93.21,94.81333333333333,96.85333333333334,-0.03017375923421084,-0.017911705826572533,0.033484865284399534,0.02145892171378487,0.06775821107602199,94.26901702582272,91.84333344272117,56.188524590163915,0.004245557360762327,101553806.66666667,117179921.66666667,-0.05802075150851671,468334293.0
2022-08-31,RTX,0.496,18.171,24.657,24.861,29.917,2.03,19.465,0.677,0.069,0.077,0.268,0.079,0.138,0.059,0.062,0.048,0.159,0.062,0.057,0.062,0.11,0.676,0.309,0.312,0.313,0.04,0.039,0.076,0.207,3.544,0.01,0.38,0.082,0.661,5.172,0.456,0.54,0.369,1.2,0.409,3.097,5.464,0.909,0.043,0.0,0.0,-0.015,1.881,2.45,90791647.0,89.75,93.02333333333333,94.695,-0.037120480635124964,-0.05645500420521454,-0.126095423563778,0.02567124199326492,0.02240397327403718,92.97786930415909,91.52128214384099,7.817589576547249,0.0022220125268105503,91911330.0,110092088.83333333,0.012075212712245653,377542646.0
2022-09-30,RTX,0.496,18.171,22.489,22.676,27.287,1.851,17.754,0.677,0.069,0.077,0.268,0.079,0.138,0.059,0.062,0.048,0.159,0.062,0.057,0.062,0.11,0.676,0.309,0.312,0.313,0.04,0.039,0.076,0.207,3.544,0.01,0.38,0.082,0.661,5.172,0.456,0.54,0.369,1.2,0.409,3.097,5.464,0.909,0.043,0.0,0.0,-0.015,1.716,2.69,120942654.0,81.86,88.27333333333333,91.82666666666667,-0.0879108635097493,-0.14826761003017375,-0.17371555465832234,0.03152113878256231,0.03525658874656025,89.8013352172565,90.03493104478854,6.119326874043878,-0.007159140166907966,100480900.0,103195218.5,0.3320900985527886,256599992.0
