permno,adate,qdate,public_date,bm,evm,pe_op_basic,pe_op_dil,pe_exi,ps,pcf,dpr,npm,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,inv_turn,at_turn,rect_turn,pay_turn,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER
79906,2021-12-31,2022-09-30,2022-12-31,0.285,24.361,59.94,60.391,20.386,5.371,22.318,0.0,0.263,0.183,0.957,0.171,0.282,0.138,0.236,0.162,-0.663,0.236,0.234,0.236,0.195,0.612,0.991,0.009,0.012,0.009,0.078,0.058,2.174,0.012,0.179,0.009,0.071,0.262,0.754,0.029,0.734,0.873,0.644,0.886,1.624,0.009,0.234,0.052,0.306,319.448,221.576,3.513,0.64,5.373,0.987,0.836,1.309,0.468,0.022,0.241,0.015,4.233,,,INCY
80080,2020-12-31,2021-09-30,2022-01-31,0.513,9.956,15.486,15.731,31.97,1.604,10.024,0.726,0.051,0.148,0.304,0.058,0.109,0.126,0.074,0.124,0.077,0.084,0.059,0.084,0.198,0.187,0.537,0.455,0.505,0.459,0.04,0.036,0.061,0.355,0.391,0.354,2.815,0.099,0.237,0.516,0.859,0.674,0.146,0.737,1.812,0.744,0.618,0.524,1.644,3.457,7.091,4.615,0.617,6.013,7.314,1.639,5.324,0.024,0.0,0.0,-0.067,2.302,,2.56%,EMN
80080,2021-12-31,2021-12-31,2022-02-28,0.418,10.461,11.294,11.491,18.955,1.52,9.838,0.443,0.082,0.141,0.29,0.103,0.134,0.127,0.128,0.129,0.199,0.146,0.087,0.146,0.209,0.196,0.551,0.441,0.518,0.445,0.041,0.037,0.047,0.324,0.34,0.346,2.679,0.149,0.305,0.47,0.674,0.545,0.166,0.643,1.867,0.701,0.627,0.536,1.706,5.16,7.15,5.163,0.663,6.77,7.466,1.837,6.254,0.024,0.0,0.0,-0.048,2.445,3.81,2.57%,EMN
80080,2021-12-31,2021-12-31,2022-03-31,0.418,10.461,10.683,10.869,17.93,1.379,8.925,0.443,0.082,0.141,0.29,0.103,0.134,0.127,0.128,0.129,0.199,0.146,0.087,0.146,0.209,0.196,0.551,0.441,0.518,0.445,0.041,0.037,0.047,0.324,0.34,0.346,2.679,0.149,0.305,0.47,0.674,0.545,0.166,0.643,1.867,0.701,0.627,0.536,1.706,5.16,7.15,5.163,0.663,6.77,7.466,1.837,6.254,0.024,0.0,0.0,-0.048,2.218,3.604,2.71%,EMN
80080,2021-12-31,2021-12-31,2022-04-30,0.418,10.461,9.787,9.958,16.427,1.264,8.177,0.443,0.082,0.141,0.29,0.103,0.134,0.127,0.128,0.129,0.199,0.146,0.087,0.146,0.209,0.196,0.551,0.441,0.518,0.445,0.041,0.037,0.047,0.324,0.34,0.346,2.679,0.149,0.305,0.47,0.674,0.545,0.166,0.643,1.867,0.701,0.627,0.536,1.706,5.16,7.15,5.163,0.663,6.77,7.466,1.837,6.254,0.024,0.0,0.0,-0.048,2.032,3.302,2.96%,EMN
80080,2021-12-31,2022-03-31,2022-05-31,0.463,10.498,10.521,10.685,18.029,1.317,9.998,0.463,0.076,0.133,0.277,0.096,0.124,0.121,0.12,0.124,0.199,0.136,0.087,0.136,0.197,0.188,0.55,0.442,0.519,0.445,0.043,0.036,0.057,0.329,0.348,0.35,2.865,0.148,0.29,0.479,0.676,0.493,0.166,0.576,1.88,0.706,0.623,0.534,1.677,5.03,7.074,4.944,0.677,6.461,6.649,1.823,5.62,0.024,0.0,0.0,-0.038,2.123,3.667,2.76%,EMN
80080,2021-12-31,2022-03-31,2022-06-30,0.463,10.498,8.574,8.707,14.692,1.073,8.148,0.463,0.076,0.133,0.277,0.096,0.124,0.121,0.12,0.124,0.199,0.136,0.087,0.136,0.197,0.188,0.55,0.442,0.519,0.445,0.043,0.036,0.057,0.329,0.348,0.35,2.865,0.148,0.29,0.479,0.676,0.493,0.166,0.576,1.88,0.706,0.623,0.534,1.677,5.03,7.074,4.944,0.677,6.461,6.649,1.823,5.62,0.024,0.0,0.0,-0.038,1.73,2.988,3.39%,EMN
80080,2021-12-31,2022-03-31,2022-07-31,0.463,10.498,9.162,9.305,15.7,1.147,8.707,0.463,0.076,0.133,0.277,0.096,0.124,0.121,0.12,0.124,0.199,0.136,0.087,0.136,0.197,0.188,0.55,0.442,0.519,0.445,0.043,0.036,0.057,0.329,0.348,0.35,2.865,0.148,0.29,0.479,0.676,0.493,0.166,0.576,1.88,0.706,0.623,0.534,1.677,5.03,7.074,4.944,0.677,6.461,6.649,1.823,5.62,0.024,0.0,0.0,-0.038,1.849,3.193,3.17%,EMN
80080,2021-12-31,2022-06-30,2022-08-31,0.55,9.796,8.473,8.593,9.891,1.024,9.02,0.314,0.112,0.134,0.273,0.139,0.158,0.122,0.181,0.127,0.199,0.206,0.123,0.206,0.202,0.191,0.559,0.433,0.529,0.436,0.044,0.036,0.054,0.359,0.356,0.349,2.795,0.182,0.316,0.456,0.63,0.401,0.166,0.488,1.866,0.68,0.626,0.539,1.696,7.162,7.359,4.788,0.699,6.644,6.448,1.894,7.173,0.024,0.0,0.0,-0.001,1.844,0.139,3.34%,EMN
80080,2021-12-31,2022-06-30,2022-09-30,0.55,9.796,6.615,6.709,7.723,0.8,7.042,0.314,0.112,0.134,0.273,0.139,0.158,0.122,0.181,0.127,0.199,0.206,0.123,0.206,0.202,0.191,0.559,0.433,0.529,0.436,0.044,0.036,0.054,0.359,0.356,0.349,2.795,0.182,0.316,0.456,0.63,0.401,0.166,0.488,1.866,0.68,0.626,0.539,1.696,7.162,7.359,4.788,0.699,6.644,6.448,1.894,7.173,0.024,0.0,0.0,-0.001,1.44,0.108,4.28%,EMN
80080,2021-12-31,2022-06-30,2022-10-31,0.55,9.796,7.152,7.253,8.349,0.845,7.439,0.314,0.112,0.134,0.273,0.139,0.158,0.122,0.181,0.127,0.199,0.206,0.123,0.206,0.202,0.191,0.559,0.433,0.529,0.436,0.044,0.036,0.054,0.359,0.356,0.349,2.795,0.182,0.316,0.456,0.63,0.401,0.166,0.488,1.866,0.68,0.626,0.539,1.696,7.162,7.359,4.788,0.699,6.644,6.448,1.894,7.173,0.024,0.0,0.0,-0.001,1.521,0.117,3.96%,EMN
80080,2021-12-31,2022-09-30,2022-11-30,0.721,9.639,8.467,8.576,9.55,0.953,10.964,0.327,0.107,0.125,0.261,0.136,0.152,0.118,0.179,0.121,0.199,0.203,0.123,0.203,0.201,0.186,0.557,0.434,0.534,0.438,0.045,0.036,0.048,0.395,0.365,0.349,2.905,0.187,0.323,0.451,0.591,0.304,0.166,0.282,1.856,0.684,0.63,0.546,1.728,7.031,7.0,4.62,0.713,6.753,6.211,1.955,8.352,0.024,0.0,0.0,0.014,1.693,0.251,3.51%,EMN
80080,2021-12-31,2022-09-30,2022-12-31,0.721,9.639,7.961,8.063,8.979,0.896,10.308,0.327,0.107,0.125,0.261,0.136,0.152,0.118,0.179,0.121,0.199,0.203,0.123,0.203,0.201,0.186,0.557,0.434,0.534,0.438,0.045,0.036,0.048,0.395,0.365,0.349,2.905,0.187,0.323,0.451,0.591,0.304,0.166,0.282,1.856,0.684,0.63,0.546,1.728,7.031,7.0,4.62,0.713,6.753,6.211,1.955,8.352,0.024,0.0,0.0,0.014,1.592,0.236,3.88%,EMN
80191,2020-12-31,2021-09-30,2022-01-31,0.236,26.572,54.236,54.639,116.794,7.794,31.193,0.817,0.064,0.176,0.385,0.089,0.163,0.08,0.039,0.073,0.109,0.042,0.041,0.042,0.092,0.12,0.683,0.292,0.321,0.3,0.02,0.018,0.139,0.345,0.254,0.243,3.093,0.09,0.271,0.476,0.624,0.621,0.134,-0.065,0.875,0.4,0.465,0.361,0.901,5.575,12.603,2.796,0.313,6.173,3.802,0.606,4.256,0.017,0.0,0.0,-0.059,4.265,,.707%,ALB
80191,2021-12-31,2021-12-31,2022-02-28,0.219,36.121,40.473,40.726,184.802,6.889,66.597,1.475,0.037,0.172,0.379,0.069,0.136,0.077,0.023,0.071,0.128,0.025,0.036,0.025,0.095,0.115,0.709,0.269,0.322,0.275,0.033,0.026,0.085,0.405,0.349,0.233,3.083,0.165,0.363,0.412,0.442,0.184,0.067,-1.77,0.852,0.356,0.471,0.363,0.919,2.499,6.956,2.643,0.311,4.975,3.763,0.592,24.901,0.016,0.0,0.0,-0.021,3.835,,.796%,ALB
80191,2021-12-31,2021-12-31,2022-03-31,0.219,36.121,45.692,45.977,208.632,7.782,75.233,1.475,0.037,0.172,0.379,0.069,0.136,0.077,0.023,0.071,0.128,0.025,0.036,0.025,0.095,0.115,0.709,0.269,0.322,0.275,0.033,0.026,0.085,0.405,0.349,0.233,3.083,0.165,0.363,0.412,0.442,0.184,0.067,-1.77,0.852,0.356,0.471,0.363,0.919,2.499,6.956,2.643,0.311,4.975,3.763,0.592,24.901,0.016,0.0,0.0,-0.021,4.332,,.714%,ALB
80191,2021-12-31,2021-12-31,2022-04-30,0.219,36.121,39.841,40.089,181.915,6.786,65.598,1.475,0.037,0.172,0.379,0.069,0.136,0.077,0.023,0.071,0.128,0.025,0.036,0.025,0.095,0.115,0.709,0.269,0.322,0.275,0.033,0.026,0.085,0.405,0.349,0.233,3.083,0.165,0.363,0.412,0.442,0.184,0.067,-1.77,0.852,0.356,0.471,0.363,0.919,2.499,6.956,2.643,0.311,4.975,3.763,0.592,24.901,0.016,0.0,0.0,-0.021,3.777,,.819%,ALB
80191,2021-12-31,2022-03-31,2022-05-31,0.24,27.409,41.734,42.207,109.42,8.41,77.707,0.648,0.078,0.201,0.4,0.125,0.172,0.092,0.045,0.09,0.128,0.048,0.046,0.048,0.112,0.132,0.713,0.262,0.294,0.269,0.012,0.011,0.117,0.385,0.272,0.218,2.435,0.108,0.329,0.431,0.602,0.24,0.067,-1.562,0.839,0.345,0.452,0.343,0.854,11.511,27.208,2.632,0.33,6.213,3.887,0.622,7.18,0.015,0.0,0.0,-0.01,4.913,,.607%,ALB
80191,2021-12-31,2022-03-31,2022-06-30,0.24,27.409,33.49,33.87,87.807,6.749,62.357,0.648,0.078,0.201,0.4,0.125,0.172,0.092,0.045,0.09,0.128,0.048,0.046,0.048,0.112,0.132,0.713,0.262,0.294,0.269,0.012,0.011,0.117,0.385,0.272,0.218,2.435,0.108,0.329,0.431,0.602,0.24,0.067,-1.562,0.839,0.345,0.452,0.343,0.854,11.511,27.208,2.632,0.33,6.213,3.887,0.622,7.18,0.015,0.0,0.0,-0.01,3.943,,.756%,ALB
80191,2021-12-31,2022-03-31,2022-07-31,0.24,27.409,39.152,39.596,102.651,7.89,72.899,0.648,0.078,0.201,0.4,0.125,0.172,0.092,0.045,0.09,0.128,0.048,0.046,0.048,0.112,0.132,0.713,0.262,0.294,0.269,0.012,0.011,0.117,0.385,0.272,0.218,2.435,0.108,0.329,0.431,0.602,0.24,0.067,-1.562,0.839,0.345,0.452,0.343,0.854,11.511,27.208,2.632,0.33,6.213,3.887,0.622,7.18,0.015,0.0,0.0,-0.01,4.609,,.647%,ALB
80191,2021-12-31,2022-06-30,2022-08-31,0.265,22.035,30.659,30.765,120.703,7.245,208.329,0.695,0.061,0.238,0.414,0.099,0.145,0.118,0.042,0.125,0.128,0.045,0.047,0.045,0.16,0.157,0.689,0.288,0.326,0.295,0.018,0.016,0.112,0.388,0.291,0.24,2.117,0.116,0.339,0.447,0.706,0.01,0.067,-55.605,0.89,0.393,0.475,0.378,0.934,7.134,23.955,2.68,0.379,6.098,3.86,0.746,7.154,0.014,0.0,0.0,0.022,4.846,,.590%,ALB
80191,2021-12-31,2022-06-30,2022-09-30,0.265,22.035,30.256,30.361,119.117,7.15,182.608,0.695,0.061,0.238,0.414,0.099,0.145,0.118,0.042,0.125,0.128,0.045,0.047,0.045,0.16,0.157,0.689,0.288,0.326,0.295,0.018,0.016,0.112,0.388,0.291,0.24,2.117,0.116,0.339,0.447,0.706,0.01,0.067,-55.605,0.89,0.393,0.475,0.378,0.934,7.134,23.955,2.68,0.379,6.098,3.86,0.746,7.154,0.014,0.0,0.0,0.022,4.782,,.597%,ALB
80191,2021-12-31,2022-06-30,2022-10-31,0.265,22.035,32.022,32.132,126.068,7.567,173.8,0.695,0.061,0.238,0.414,0.099,0.145,0.118,0.042,0.125,0.128,0.045,0.047,0.045,0.16,0.157,0.689,0.288,0.326,0.295,0.018,0.016,0.112,0.388,0.291,0.24,2.117,0.116,0.339,0.447,0.706,0.01,0.067,-55.605,0.89,0.393,0.475,0.378,0.934,7.134,23.955,2.68,0.379,6.098,3.86,0.746,7.154,0.014,0.0,0.0,0.022,5.061,,.565%,ALB
80191,2021-12-31,2022-09-30,2022-11-30,0.231,14.593,18.134,18.217,21.06,5.823,40.243,0.118,0.278,0.32,0.466,0.366,0.348,0.181,0.251,0.209,0.128,0.267,0.197,0.267,0.267,0.214,0.677,0.3,0.343,0.307,0.025,0.022,0.136,0.388,0.28,0.252,1.482,0.124,0.349,0.456,1.005,0.392,0.067,-0.38,0.94,0.417,0.485,0.405,0.974,24.008,26.502,2.565,0.459,6.666,3.639,0.922,5.976,0.011,0.0,0.0,0.062,4.547,0.122,.568%,ALB
80191,2021-12-31,2022-09-30,2022-12-31,0.231,14.593,14.146,14.211,16.429,4.542,31.393,0.118,0.278,0.32,0.466,0.366,0.348,0.181,0.251,0.209,0.128,0.267,0.197,0.267,0.267,0.214,0.677,0.3,0.343,0.307,0.025,0.022,0.136,0.388,0.28,0.252,1.482,0.124,0.349,0.456,1.005,0.392,0.067,-0.38,0.94,0.417,0.485,0.405,0.974,24.008,26.502,2.565,0.459,6.666,3.639,0.922,5.976,0.011,0.0,0.0,0.062,3.547,0.095,.729%,ALB
80204,2020-12-31,2021-09-30,2022-01-31,0.336,16.923,32.92,33.032,33.401,4.762,21.174,0.199,0.143,0.198,0.346,0.176,0.226,0.134,0.109,0.111,0.189,0.123,0.088,0.123,0.147,0.153,0.625,0.375,0.387,0.375,0.035,0.034,0.142,0.318,0.301,0.325,2.624,0.03,0.105,0.664,2.483,1.987,0.224,0.625,0.934,0.531,0.474,0.396,0.903,6.68,7.879,4.685,0.441,7.553,14.816,0.839,3.064,0.0,0.0,0.0,-0.037,3.388,28.6,.627%,MLM
80204,2021-12-31,2021-12-31,2022-02-28,0.27,22.536,31.485,31.59,33.845,4.372,20.807,0.211,0.13,0.19,0.337,0.158,0.213,0.118,0.1,0.097,0.179,0.113,0.087,0.113,0.138,0.127,0.535,0.465,0.47,0.465,0.034,0.034,0.033,0.372,0.387,0.399,3.892,0.012,0.096,0.722,1.959,1.512,0.145,0.628,1.161,0.763,0.546,0.483,1.202,5.734,6.932,4.911,0.434,7.902,12.88,0.828,4.253,0.0,0.0,0.0,-0.035,3.186,2.174,.643%,MLM
80204,2021-12-31,2021-12-31,2022-03-31,0.27,22.536,31.941,32.047,34.335,4.436,21.109,0.211,0.13,0.19,0.337,0.158,0.213,0.118,0.1,0.097,0.179,0.113,0.087,0.113,0.138,0.127,0.535,0.465,0.47,0.465,0.034,0.034,0.033,0.372,0.387,0.399,3.892,0.012,0.096,0.722,1.959,1.512,0.145,0.628,1.161,0.763,0.546,0.483,1.202,5.734,6.932,4.911,0.434,7.902,12.88,0.828,4.253,0.0,0.0,0.0,-0.035,3.232,2.205,.634%,MLM
80204,2021-12-31,2021-12-31,2022-04-30,0.27,22.536,29.396,29.494,31.599,4.08,19.416,0.211,0.13,0.19,0.337,0.158,0.213,0.118,0.1,0.097,0.179,0.113,0.087,0.113,0.138,0.127,0.535,0.465,0.47,0.465,0.034,0.034,0.033,0.372,0.387,0.399,3.892,0.012,0.096,0.722,1.959,1.512,0.145,0.628,1.161,0.763,0.546,0.483,1.202,5.734,6.932,4.911,0.434,7.902,12.88,0.828,4.253,0.0,0.0,0.0,-0.035,2.973,2.029,.689%,MLM
80204,2021-12-31,2022-03-31,2022-05-31,0.305,19.493,29.822,29.954,32.138,3.738,18.971,0.228,0.117,0.175,0.325,0.142,0.202,0.118,0.094,0.093,0.179,0.106,0.072,0.106,0.127,0.137,0.564,0.435,0.446,0.435,0.032,0.031,0.103,0.31,0.321,0.375,3.411,0.024,0.1,0.696,2.086,1.58,0.145,0.594,1.11,0.681,0.525,0.456,1.108,5.244,6.368,5.126,0.422,7.326,12.696,0.89,3.328,0.0,0.0,0.0,-0.035,2.892,2.803,.719%,MLM
80204,2021-12-31,2022-03-31,2022-06-30,0.305,19.493,26.295,26.411,28.337,3.296,16.727,0.228,0.117,0.175,0.325,0.142,0.202,0.118,0.094,0.093,0.179,0.106,0.072,0.106,0.127,0.137,0.564,0.435,0.446,0.435,0.032,0.031,0.103,0.31,0.321,0.375,3.411,0.024,0.1,0.696,2.086,1.58,0.145,0.594,1.11,0.681,0.525,0.456,1.108,5.244,6.368,5.126,0.422,7.326,12.696,0.89,3.328,0.0,0.0,0.0,-0.035,2.55,2.471,.815%,MLM
80204,2021-12-31,2022-03-31,2022-07-31,0.305,19.493,30.938,31.075,33.341,3.878,19.68,0.228,0.117,0.175,0.325,0.142,0.202,0.118,0.094,0.093,0.179,0.106,0.072,0.106,0.127,0.137,0.564,0.435,0.446,0.435,0.032,0.031,0.103,0.31,0.321,0.375,3.411,0.024,0.1,0.696,2.086,1.58,0.145,0.594,1.11,0.681,0.525,0.456,1.108,5.244,6.368,5.126,0.422,7.326,12.696,0.89,3.328,0.0,0.0,0.0,-0.035,3.0,2.908,.693%,MLM
80204,2021-12-31,2022-06-30,2022-08-31,0.408,18.9,30.131,30.262,27.596,3.66,22.07,0.194,0.133,0.169,0.32,0.164,0.218,0.112,0.109,0.088,0.179,0.124,0.079,0.124,0.125,0.133,0.542,0.458,0.463,0.458,0.031,0.031,0.117,0.287,0.315,0.391,3.697,0.011,0.092,0.713,2.128,1.39,0.145,0.562,1.188,0.745,0.542,0.475,1.183,5.62,5.875,5.223,0.416,6.975,12.269,0.909,2.983,0.0,0.0,0.0,-0.014,2.845,1.663,.759%,MLM
80204,2021-12-31,2022-06-30,2022-09-30,0.408,18.9,27.911,28.032,25.563,3.39,20.444,0.194,0.133,0.169,0.32,0.164,0.218,0.112,0.109,0.088,0.179,0.124,0.079,0.124,0.125,0.133,0.542,0.458,0.463,0.458,0.031,0.031,0.117,0.287,0.315,0.391,3.697,0.011,0.092,0.713,2.128,1.39,0.145,0.562,1.188,0.745,0.542,0.475,1.183,5.62,5.875,5.223,0.416,6.975,12.269,0.909,2.983,0.0,0.0,0.0,-0.014,2.636,1.54,.820%,MLM
80204,2021-12-31,2022-06-30,2022-10-31,0.408,18.9,29.114,29.241,26.665,3.536,21.325,0.194,0.133,0.169,0.32,0.164,0.218,0.112,0.109,0.088,0.179,0.124,0.079,0.124,0.125,0.133,0.542,0.458,0.463,0.458,0.031,0.031,0.117,0.287,0.315,0.391,3.697,0.011,0.092,0.713,2.128,1.39,0.145,0.562,1.188,0.745,0.542,0.475,1.183,5.62,5.875,5.223,0.416,6.975,12.269,0.909,2.983,0.0,0.0,0.0,-0.014,2.749,1.606,.786%,MLM
80204,2021-12-31,2022-09-30,2022-11-30,0.391,18.19,30.642,30.719,27.806,3.682,24.785,0.189,0.134,0.167,0.314,0.166,0.216,0.108,0.112,0.085,0.179,0.127,0.077,0.127,0.122,0.134,0.557,0.443,0.462,0.443,0.032,0.031,0.066,0.332,0.374,0.383,3.587,0.042,0.117,0.68,1.694,1.007,0.145,0.552,1.178,0.703,0.539,0.469,1.171,5.877,6.099,5.308,0.427,6.871,12.123,0.927,4.138,0.0,0.0,0.0,-0.006,2.909,2.142,.720%,MLM
80204,2021-12-31,2022-09-30,2022-12-31,0.391,18.19,28.258,28.329,25.643,3.395,22.857,0.189,0.134,0.167,0.314,0.166,0.216,0.108,0.112,0.085,0.179,0.127,0.077,0.127,0.122,0.134,0.557,0.443,0.462,0.443,0.032,0.031,0.066,0.332,0.374,0.383,3.587,0.042,0.117,0.68,1.694,1.007,0.145,0.552,1.178,0.703,0.539,0.469,1.171,5.877,6.099,5.308,0.427,6.871,12.123,0.927,4.138,0.0,0.0,0.0,-0.006,2.683,1.975,.781%,MLM
80286,2020-12-31,2021-09-30,2022-01-31,0.088,14.909,4.857,4.895,5.576,2.003,19.518,0.248,0.074,0.111,0.354,0.095,0.095,0.223,0.478,0.246,0.226,0.478,0.183,0.478,0.265,0.583,0.362,0.638,0.696,0.638,0.008,0.008,0.227,0.589,0.0,0.501,2.318,0.083,0.356,0.621,0.822,0.643,0.272,0.592,1.403,1.763,0.739,0.715,2.837,33.382,48.287,3.939,1.647,7200.87,7.185,6.321,8.439,0.0,0.01,0.0,-0.048,12.183,0.223,.953%,TSCO
80286,2021-12-31,2021-12-31,2022-02-28,0.074,18.846,22.345,22.543,23.669,1.805,20.182,0.24,0.078,0.108,0.352,0.101,0.1,0.221,0.508,0.241,0.221,0.508,0.198,0.508,0.254,0.576,0.358,0.642,0.7,0.642,0.008,0.007,0.152,0.674,0.005,0.505,2.39,0.083,0.358,0.623,0.794,0.551,0.198,0.448,1.309,1.795,0.742,0.717,2.879,38.471,51.484,4.153,1.718,1489.02,8.127,6.357,10.738,0.0,0.007,0.0,-0.019,11.476,0.888,1.81%,TSCO
80286,2021-12-31,2021-12-31,2022-03-31,0.074,18.846,25.589,25.815,27.105,2.054,22.969,0.24,0.078,0.108,0.352,0.101,0.1,0.221,0.508,0.241,0.221,0.508,0.198,0.508,0.254,0.576,0.358,0.642,0.7,0.642,0.008,0.007,0.152,0.674,0.005,0.505,2.39,0.083,0.358,0.623,0.794,0.551,0.198,0.448,1.309,1.795,0.742,0.717,2.879,38.471,51.484,4.153,1.718,1489.02,8.127,6.357,10.738,0.0,0.007,0.0,-0.019,13.06,1.017,1.58%,TSCO
80286,2021-12-31,2021-12-31,2022-04-30,0.074,18.846,22.089,22.284,23.397,1.77,19.793,0.24,0.078,0.108,0.352,0.101,0.1,0.221,0.508,0.241,0.221,0.508,0.198,0.508,0.254,0.576,0.358,0.642,0.7,0.642,0.008,0.007,0.152,0.674,0.005,0.505,2.39,0.083,0.358,0.623,0.794,0.551,0.198,0.448,1.309,1.795,0.742,0.717,2.879,38.471,51.484,4.153,1.718,1489.02,8.127,6.357,10.738,0.0,0.007,0.0,-0.019,11.254,0.878,1.83%,TSCO
80286,2021-12-31,2022-03-31,2022-05-31,0.07,17.094,4.118,4.15,4.297,1.617,20.538,0.281,0.077,0.105,0.351,0.1,0.1,0.216,0.511,0.236,0.221,0.511,0.188,0.511,0.249,0.589,0.354,0.646,0.706,0.646,0.007,0.007,0.165,0.665,0.002,0.502,2.346,0.085,0.363,0.615,0.788,0.486,0.198,0.373,1.36,1.814,0.748,0.724,2.963,38.909,51.631,3.759,1.679,1573.31,7.237,6.653,10.248,0.0,0.007,0.0,-0.002,11.47,0.159,1.96%,TSCO
80286,2021-12-31,2022-03-31,2022-06-30,0.07,17.094,4.26,4.293,4.446,1.663,21.119,0.281,0.077,0.105,0.351,0.1,0.1,0.216,0.511,0.236,0.221,0.511,0.188,0.511,0.249,0.589,0.354,0.646,0.706,0.646,0.007,0.007,0.165,0.665,0.002,0.502,2.346,0.085,0.363,0.615,0.788,0.486,0.198,0.373,1.36,1.814,0.748,0.724,2.963,38.909,51.631,3.759,1.679,1573.31,7.237,6.653,10.248,0.0,0.007,0.0,-0.002,11.795,0.164,1.90%,TSCO
80286,2021-12-31,2022-03-31,2022-07-31,0.07,17.094,4.208,4.241,4.392,1.64,20.824,0.281,0.077,0.105,0.351,0.1,0.1,0.216,0.511,0.236,0.221,0.511,0.188,0.511,0.249,0.589,0.354,0.646,0.706,0.646,0.007,0.007,0.165,0.665,0.002,0.502,2.346,0.085,0.363,0.615,0.788,0.486,0.198,0.373,1.36,1.814,0.748,0.724,2.963,38.909,51.631,3.759,1.679,1573.31,7.237,6.653,10.248,0.0,0.007,0.0,-0.002,11.63,0.162,1.92%,TSCO
80286,2021-12-31,2022-06-30,2022-08-31,0.09,16.696,3.965,3.995,4.092,1.549,21.511,0.315,0.078,0.105,0.35,0.1,0.101,0.22,0.526,0.239,0.221,0.528,0.192,0.528,0.253,0.599,0.351,0.649,0.711,0.649,0.008,0.007,0.125,0.72,0.003,0.503,2.302,0.088,0.366,0.611,0.794,0.447,0.198,0.291,1.336,1.829,0.751,0.727,3.021,39.335,51.843,3.649,1.708,1609.95,7.322,6.866,11.625,0.0,0.007,0.0,0.01,10.539,0.155,1.99%,TSCO
80286,2021-12-31,2022-06-30,2022-09-30,0.09,16.696,3.98,4.01,4.108,1.55,21.515,0.315,0.078,0.105,0.35,0.1,0.101,0.22,0.526,0.239,0.221,0.528,0.192,0.528,0.253,0.599,0.351,0.649,0.711,0.649,0.008,0.007,0.125,0.72,0.003,0.503,2.302,0.088,0.366,0.611,0.794,0.447,0.198,0.291,1.336,1.829,0.751,0.727,3.021,39.335,51.843,3.649,1.708,1609.95,7.322,6.866,11.625,0.0,0.007,0.0,0.01,10.541,0.156,1.98%,TSCO
80286,2021-12-31,2022-06-30,2022-10-31,0.09,16.696,4.706,4.742,4.857,1.83,25.409,0.315,0.078,0.105,0.35,0.1,0.101,0.22,0.526,0.239,0.221,0.528,0.192,0.528,0.253,0.599,0.351,0.649,0.711,0.649,0.008,0.007,0.125,0.72,0.003,0.503,2.302,0.088,0.366,0.611,0.794,0.447,0.198,0.291,1.336,1.829,0.751,0.727,3.021,39.335,51.843,3.649,1.708,1609.95,7.322,6.866,11.625,0.0,0.007,0.0,0.01,12.449,0.184,1.67%,TSCO
80286,2021-12-31,2022-09-30,2022-11-30,0.096,16.208,4.805,4.846,4.92,1.849,27.988,0.353,0.077,0.103,0.35,0.099,0.101,0.221,0.533,0.238,0.221,0.538,0.193,0.538,0.252,0.606,0.346,0.654,0.717,0.654,0.007,0.007,0.086,0.778,0.003,0.507,2.31,0.088,0.365,0.612,0.797,0.415,0.198,0.219,1.314,1.86,0.755,0.731,3.084,39.582,51.6,3.543,1.731,1564.54,7.417,7.07,13.007,0.0,0.007,0.0,0.019,12.621,0.184,1.63%,TSCO
80286,2021-12-31,2022-09-30,2022-12-31,0.096,16.208,4.776,4.817,4.891,1.835,27.768,0.353,0.077,0.103,0.35,0.099,0.101,0.221,0.533,0.238,0.221,0.538,0.193,0.538,0.252,0.606,0.346,0.654,0.717,0.654,0.007,0.007,0.086,0.778,0.003,0.507,2.31,0.088,0.365,0.612,0.797,0.415,0.198,0.219,1.314,1.86,0.755,0.731,3.084,39.582,51.6,3.543,1.731,1564.54,7.417,7.07,13.007,0.0,0.007,0.0,0.019,12.523,0.183,1.64%,TSCO
80320,2021-07-31,2021-10-31,2022-01-31,0.105,24.047,7.657,7.786,7.805,10.549,29.375,0.0,0.342,0.419,0.528,0.413,0.386,0.325,0.314,0.336,0.165,0.321,0.277,0.321,0.369,0.347,0.871,0.129,0.135,0.129,0.041,0.039,0.926,0.025,0.306,0.118,0.39,0.045,0.406,0.478,3.165,2.463,0.959,0.636,0.441,0.145,0.236,0.199,0.309,50.039,59.933,33.809,0.658,5.884,4.434,0.861,2.44,0.0,0.005,0.0,-0.011,7.939,0.237,,CPRT
